"60";"https://forge.indepnet.net/svn/adsmtape/adsmtape.xml";"2010-08-25 11:59:23";"cb4231ff25b451027bc5b73232e2b294";"yes";"2015-07-15 00:13:33";"2015-07-15 00:13:33"
"61";"https://forge.indepnet.net/svn/renamer/renamer.xml";"2010-10-18 13:32:07";"e98e26051ece72caae11efcf64894e72";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"62";"https://forge.indepnet.net/svn/relations/relations.xml";"2010-10-26 08:12:21";"2ca75cf63da2555362762d1eaf1aa4ff";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"65";"https://forge.indepnet.net/svn/catalogueservices/catalogueservices.xml?format=raw";"2010-12-08 11:18:06";"a8ebdcaa7bb382ce72f8b76362e37a27";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"66";"https://forge.indepnet.net/svn/ticketmail/ticketmail.xml?format=raw";"2010-12-08 11:18:17";"bdce47e79fd29966da9503e8c12c4798";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"67";"https://forge.indepnet.net/svn/ticketlink/ticketlink.xml";"2011-01-20 15:53:40";"103aedaf55bc6ef2a818eecfd7229183";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"68";"https://forge.indepnet.net/svn/behaviors/behaviors.xml";"2011-05-25 14:04:18";"08bfba60d7e806486ffdb1235dbc197e";"yes";"2015-07-15 00:13:34";"2015-07-15 00:13:34"
"69";"https://forge.indepnet.net/svn/mobile/mobile.xml";"2011-06-21 09:38:31";"9ac691f17cdc2ea4788815dd9d4c340f";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"70";"https://forge.indepnet.net/svn/forward/forward.xml";"2011-07-21 18:34:48";"7c0d17f264a59390e36722f001f4c5e4";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"71";"https://forge.indepnet.net/svn/barscode/barscode.xml?format=raw";"2011-11-22 09:38:33";"532a0b3d6b3b44ea705f02a34cd77361";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"72";"https://forge.indepnet.net/svn/monitoring/monitoring.xml?format=raw";"2012-01-26 12:22:29";"d8f5468117ba2f05593a896fcedb234e";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
